Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT04,OUT013,507.04640366972467
FDL58,OUT019,584.7577647727277
FDE52,OUT045,1435.9121343749998
FDW12,OUT035,2286.413267368423
FDL51,OUT017,3643.5197259842525
NCY42,OUT027,3242.062071532847
FDR07,OUT017,1573.070625806452
FDN40,OUT045,2286.413267368423
FDB35,OUT027,2517.882088484848
FDA22,OUT017,2286.413267368423
NCL06,OUT046,4034.3003068965513
FDI35,OUT013,3384.108064242422
NCW42,OUT045,4340.218358415843
NCX06,OUT049,2778.5893175257734
FDC37,OUT027,2517.882088484848
FDZ14,OUT018,1752.2524400000002
DRG49,OUT049,3454.0625591549287
NCG06,OUT045,4034.3003068965513
DRC36,OUT045,3259.5620849056613
FDV21,OUT019,281.48208181818177
FDB53,OUT046,3053.0998777777772
DRP47,OUT019,584.7577647727277
FDA14,OUT013,3053.0998777777772
DRC24,OUT035,2644.477842708334
FDW21,OUT018,1372.688490740741
NCH29,OUT046,1682.2122382352945
FDU58,OUT013,2893.8398258992793
FDY27,OUT017,2552.005235185186
FDV56,OUT035,1682.2122382352945
FDT59,OUT046,3945.432567213116
FDB23,OUT046,3945.432567213116
FDR49,OUT045,798.2176035398231
FDB03,OUT010,584.7577647727277
FDN39,OUT045,2453.7477006993
FDX02,OUT027,5329.314724444444
FDQ16,OUT027,2517.882088484848
FDU35,OUT018,1372.688490740741
NCT29,OUT013,1987.251048648648
FDZ27,OUT046,798.2176035398231
FDN57,OUT017,2309.2007980000003
FDA03,OUT018,2232.847021848739
FDZ36,OUT045,3384.108064242422
NCU05,OUT013,1284.789766871166
FDT39,OUT018,2232.847021848739
FDK60,OUT017,1461.8437959999992
FDZ25,OUT017,3053.0998777777772
FDG12,OUT046,2243.6695967213113
DRB01,OUT019,482.69954262295084
NCC43,OUT027,6280.890879999996
FDX13,OUT019,584.7577647727277
FDM22,OUT049,796.6402682539683
FDJ03,OUT027,1378.2631852760737
FDU14,OUT018,3327.95258292683
FDB33,OUT010,346.89728372093043
FDP27,OUT046,3391.5912527272726
FDO38,OUT010,165.91858165137612
FDE28,OUT027,6280.890879999996
FDO27,OUT035,1879.2570116129025
DRL23,OUT027,2517.882088484848
FDS28,OUT046,935.0323883040934
FDX24,OUT013,1435.9121343749998
FDZ02,OUT035,1682.2122382352945
FDL46,OUT045,1827.8328454545453
FDS60,OUT027,5329.314724444444
NCO06,OUT017,583.8145788617887
FDO16,OUT035,1435.9121343749998
FDC60,OUT049,1458.4550080536915
FDA48,OUT018,3327.95258292683
FDZ36,OUT027,5329.314724444444
FDK27,OUT045,1827.8328454545453
FDW23,OUT018,507.04640366972467
FDM14,OUT018,1372.688490740741
FDM14,OUT013,1649.2997859999994
FDW60,OUT018,3259.5620849056613
FDE21,OUT013,1922.1493817142857
NCM42,OUT035,1682.2122382352945
FDY59,OUT010,219.2185209302325
DRI49,OUT049,1202.6567333333328
FDT28,OUT019,346.89728372093043
FDQ22,OUT018,507.04640366972467
FDR60,OUT049,1202.6567333333328
FDC50,OUT019,219.2185209302325
FDV24,OUT013,2503.5013364485985
DRF48,OUT010,482.69954262295084
FDQ47,OUT046,583.8145788617887
DRN36,OUT049,1573.070625806452
NCY06,OUT035,1987.251048648648
FDE52,OUT035,1435.9121343749998
NCB54,OUT045,1827.8328454545453
NCF31,OUT035,2286.413267368423
FDJ08,OUT027,5329.314724444444
NCC07,OUT017,1682.2122382352945
NCD19,OUT027,1378.2631852760737
FDL46,OUT049,1987.251048648648
FDM20,OUT045,4340.218358415843
NCI06,OUT010,425.93559145299173
DRM11,OUT035,4433.304032653061
NCH07,OUT018,2232.847021848739
FDS23,OUT013,2142.7435709401707
FDO49,OUT018,713.858654545455
FDS35,OUT049,1103.1862133333336
DRK39,OUT045,1435.9121343749998
DRI39,OUT049,796.6402682539683
FDV04,OUT017,2503.5013364485985
NCN14,OUT035,3384.108064242422
FDH08,OUT013,3643.5197259842525
FDS20,OUT046,3384.108064242422
FDV40,OUT049,1103.1862133333336
FDZ48,OUT010,281.48208181818177
FDS24,OUT027,2517.882088484848
FDK44,OUT049,2552.005235185186
FDS48,OUT045,3053.0998777777772
FDK26,OUT010,482.69954262295084
FDD23,OUT045,3391.5912527272726
NCH54,OUT017,2644.477842708334
NCP14,OUT010,219.2185209302325
FDM60,OUT010,92.67548155339803
FDV24,OUT017,2503.5013364485985
FDH08,OUT018,3327.95258292683
FDS12,OUT027,3242.062071532847
FDR39,OUT027,5329.314724444444
FDP12,OUT027,1378.2631852760737
DRF60,OUT027,6280.890879999996
FDC09,OUT035,1682.2122382352945
FDF50,OUT018,2893.8398258992793
FDG28,OUT035,4340.218358415843
NCE19,OUT017,935.0323883040934
NCM53,OUT010,281.48208181818177
NCN18,OUT049,1879.2570116129025
FDF32,OUT035,3130.004904950495
FDF11,OUT013,3945.432567213116
DRI59,OUT049,4340.218358415843
NCG54,OUT035,2644.477842708334
FDM44,OUT046,1573.070625806452
FDT57,OUT018,3327.95258292683
FDV24,OUT046,2503.5013364485985
FDI50,OUT019,584.7577647727277
FDS09,OUT035,713.858654545455
NCC31,OUT027,4117.317712631579
FDQ07,OUT019,584.7577647727277
FDC22,OUT017,3391.5912527272726
FDZ56,OUT046,2644.477842708334
FDZ40,OUT019,165.91858165137612
FDS46,OUT027,3242.062071532847
DRD24,OUT045,1827.8328454545453
FDV45,OUT017,2939.3484761904747
FDL26,OUT045,3053.0998777777772
FDA56,OUT018,1752.2524400000002
FDN27,OUT046,1922.1493817142857
FDM20,OUT049,4340.218358415843
FDO16,OUT017,1435.9121343749998
FDL03,OUT035,3130.004904950495
FDE58,OUT046,1922.1493817142857
FDI02,OUT027,3242.062071532847
NCC55,OUT019,92.67548155339803
FDR03,OUT018,3327.95258292683
FDB14,OUT017,1284.789766871166
FDR45,OUT013,3945.432567213116
NCN07,OUT017,2243.6695967213113
FDM51,OUT019,219.2185209302325
FDT52,OUT027,6280.890879999996
FDL26,OUT046,3053.0998777777772
NCZ42,OUT046,3945.432567213116
DRI47,OUT019,346.89728372093043
FDW40,OUT013,2309.2007980000003
FDN34,OUT046,3053.0998777777772
FDS01,OUT035,2778.5893175257734
NCG55,OUT045,1827.8328454545453
FDC11,OUT035,1284.789766871166
FDX35,OUT018,3327.95258292683
NCB06,OUT046,2644.477842708334
FDR09,OUT019,584.7577647727277
FDC53,OUT017,1573.070625806452
FDY45,OUT013,4433.304032653061
FDA22,OUT010,425.93559145299173
FDE02,OUT035,1573.070625806452
FDW21,OUT045,1461.8437959999992
FDV34,OUT046,1103.1862133333336
FDS59,OUT049,1879.2570116129025
NCW17,OUT017,2243.6695967213113
NCK54,OUT046,1922.1493817142857
FDG17,OUT019,584.7577647727277
FDG35,OUT017,3259.5620849056613
FDD08,OUT010,92.67548155339803
NCO07,OUT017,3643.5197259842525
FDJ10,OUT010,281.48208181818177
FDW36,OUT017,1573.070625806452
FDW21,OUT010,219.2185209302325
FDY19,OUT017,1922.1493817142857
DRE03,OUT013,798.2176035398231
NCC55,OUT049,677.1027476190475
FDH52,OUT010,165.91858165137612
FDO09,OUT017,4034.3003068965513
FDU43,OUT045,4340.218358415843
FDX09,OUT010,425.93559145299173
FDH40,OUT019,219.2185209302325
FDW58,OUT017,1573.070625806452
FDC47,OUT017,3737.295775182482
NCR41,OUT035,1461.8437959999992
DRG49,OUT035,3737.295775182482
FDC52,OUT027,4117.317712631579
FDY13,OUT046,1103.1862133333336
FDY35,OUT013,507.04640366972467
FDI35,OUT017,3384.108064242422
NCU18,OUT049,2309.2007980000003
FDY33,OUT018,2232.847021848739
FDC15,OUT027,4117.317712631579
FDU01,OUT049,2752.970934653465
NCU42,OUT046,2649.1102324324333
NCV29,OUT018,3259.5620849056613
NCY30,OUT017,3384.108064242422
FDQ46,OUT049,1649.2997859999994
FDG58,OUT027,4117.317712631579
FDK33,OUT017,3643.5197259842525
NCD07,OUT045,1827.8328454545453
NCX29,OUT027,4117.317712631579
NCT42,OUT013,2649.1102324324333
DRN59,OUT035,798.2176035398231
FDI44,OUT035,1284.789766871166
FDA45,OUT049,2552.005235185186
FDP31,OUT045,1103.1862133333336
FDY01,OUT046,1922.1493817142857
FDT09,OUT018,1752.2524400000002
DRH03,OUT027,2517.882088484848
FDA36,OUT018,2752.970934653465
NCF31,OUT017,2286.413267368423
FDG14,OUT049,2286.413267368423
FDG28,OUT027,6280.890879999996
FDU14,OUT049,4433.304032653061
FDY47,OUT019,281.48208181818177
FDI56,OUT049,1458.4550080536915
DRD01,OUT013,796.6402682539683
FDM22,OUT046,935.0323883040934
FDH33,OUT013,507.04640366972467
DRZ24,OUT013,1922.1493817142857
NCQ38,OUT046,1682.2122382352945
FDO16,OUT027,2517.882088484848
FDU07,OUT027,4117.317712631579
NCB07,OUT013,2893.8398258992793
FDU48,OUT045,1827.8328454545453
NCM43,OUT045,2644.477842708334
FDR31,OUT010,346.89728372093043
DRK49,OUT018,507.04640366972467
NCI30,OUT010,584.7577647727277
DRD60,OUT017,3384.108064242422
NCG19,OUT046,3454.0625591549287
FDH12,OUT035,1573.070625806452
FDM32,OUT035,1284.789766871166
FDM27,OUT035,3053.0998777777772
NCU53,OUT027,4117.317712631579
NCQ18,OUT046,1879.2570116129025
FDS10,OUT013,2552.005235185186
FDB33,OUT027,4117.317712631579
FDI12,OUT013,1435.9121343749998
NCW42,OUT013,4340.218358415843
NCC06,OUT018,1752.2524400000002
FDW02,OUT017,1987.251048648648
NCD43,OUT017,1682.2122382352945
FDM57,OUT018,1202.6567333333328
FDA58,OUT017,3737.295775182482
FDK56,OUT046,3384.108064242422
FDP52,OUT045,4340.218358415843
FDW20,OUT018,1752.2524400000002
FDS52,OUT049,1573.070625806452
NCT29,OUT018,1752.2524400000002
NCL54,OUT013,2552.005235185186
FDC05,OUT045,3130.004904950495
FDF34,OUT035,2752.970934653465
FDP03,OUT027,3242.062071532847
FDD32,OUT010,219.2185209302325
FDZ10,OUT045,1827.8328454545453
FDZ40,OUT035,935.0323883040934
FDD51,OUT018,507.04640366972467
NCY30,OUT019,425.93559145299173
FDP58,OUT017,3737.295775182482
FDV49,OUT017,4433.304032653061
FDY24,OUT019,165.91858165137612
NCO55,OUT017,1879.2570116129025
FDR13,OUT017,1922.1493817142857
FDS51,OUT017,935.0323883040934
FDP26,OUT045,1461.8437959999992
NCB54,OUT027,3242.062071532847
FDF32,OUT017,3130.004904950495
FDN31,OUT018,2893.8398258992793
DRM48,OUT017,583.8145788617887
FDN20,OUT049,2453.7477006993
DRL01,OUT046,3454.0625591549287
FDV56,OUT049,1682.2122382352945
DRH13,OUT027,2517.882088484848
FDA03,OUT017,2453.7477006993
FDF47,OUT027,5329.314724444444
FDX32,OUT046,3053.0998777777772
FDX57,OUT049,1879.2570116129025
NCA30,OUT045,2939.3484761904747
FDO49,OUT013,713.858654545455
FDL04,OUT019,219.2185209302325
DRM48,OUT035,583.8145788617887
FDR16,OUT013,3454.0625591549287
NCC19,OUT018,2893.8398258992793
NCE42,OUT045,3945.432567213116
FDY24,OUT017,935.0323883040934
FDH19,OUT049,2778.5893175257734
FDJ46,OUT013,2552.005235185186
FDN45,OUT010,584.7577647727277
FDY08,OUT035,2142.7435709401707
FDZ37,OUT035,1435.9121343749998
NCT30,OUT045,798.2176035398231
DRY23,OUT018,507.04640366972467
NCZ30,OUT018,1752.2524400000002
FDC44,OUT018,1752.2524400000002
FDB45,OUT035,1573.070625806452
FDY04,OUT013,2644.477842708334
FDM27,OUT046,3053.0998777777772
FDZ43,OUT017,4340.218358415843
FDT39,OUT019,346.89728372093043
NCC06,OUT019,281.48208181818177
FDL15,OUT027,4117.317712631579
FDL57,OUT017,4034.3003068965513
FDU08,OUT046,1573.070625806452
FDK40,OUT017,4433.304032653061
FDQ12,OUT010,584.7577647727277
FDS48,OUT017,3053.0998777777772
FDP09,OUT045,3643.5197259842525
FDW21,OUT049,1461.8437959999992
FDY25,OUT035,3384.108064242422
DRE13,OUT017,1458.4550080536915
FDV43,OUT019,92.67548155339803
FDD22,OUT045,1649.2997859999994
FDM46,OUT019,219.2185209302325
NCO30,OUT010,482.69954262295084
FDM25,OUT046,2778.5893175257734
NCN41,OUT049,1987.251048648648
FDU24,OUT045,1435.9121343749998
FDZ50,OUT046,3384.108064242422
FDP45,OUT013,4034.3003068965513
NCM54,OUT045,1827.8328454545453
FDW10,OUT019,425.93559145299173
FDP20,OUT017,1987.251048648648
FDK32,OUT046,3053.0998777777772
FDN52,OUT049,1202.6567333333328
FDM58,OUT045,1879.2570116129025
FDZ46,OUT027,3242.062071532847
NCA18,OUT018,1752.2524400000002
FDD35,OUT046,2243.6695967213113
NCK31,OUT035,713.858654545455
FDI40,OUT027,2517.882088484848
FDT50,OUT019,219.2185209302325
NCT06,OUT046,3053.0998777777772
FDT31,OUT035,2752.970934653465
FDT45,OUT049,796.6402682539683
FDT13,OUT045,2939.3484761904747
FDO50,OUT045,1284.789766871166
NCU18,OUT010,281.48208181818177
NCR54,OUT049,3130.004904950495
NCO18,OUT018,2778.5893175257734
FDU09,OUT045,935.0323883040934
FDT13,OUT018,2893.8398258992793
FDE09,OUT046,1649.2997859999994
NCK53,OUT019,219.2185209302325
FDG45,OUT049,3454.0625591549287
DRH15,OUT035,677.1027476190475
FDO21,OUT019,584.7577647727277
FDD14,OUT027,5329.314724444444
FDC09,OUT046,1682.2122382352945
FDH45,OUT027,1378.2631852760737
FDV32,OUT046,1103.1862133333336
FDG12,OUT035,2243.6695967213113
FDS32,OUT013,2309.2007980000003
NCL55,OUT018,3327.95258292683
DRE01,OUT035,3737.295775182482
DRE15,OUT049,1202.6567333333328
NCL42,OUT045,4340.218358415843
FDP31,OUT013,1103.1862133333336
FDN33,OUT018,1202.6567333333328
FDZ59,OUT046,2503.5013364485985
FDE45,OUT010,425.93559145299173
FDJ07,OUT013,1922.1493817142857
FDQ45,OUT018,2752.970934653465
FDM33,OUT027,5329.314724444444
FDO15,OUT010,165.91858165137612
FDM46,OUT013,1458.4550080536915
FDR03,OUT045,3945.432567213116
FDY49,OUT018,2232.847021848739
FDQ60,OUT045,1827.8328454545453
FDW10,OUT049,3259.5620849056613
FDO51,OUT049,677.1027476190475
FDJ40,OUT018,1372.688490740741
FDS20,OUT018,3384.108064242422
FDU45,OUT013,1922.1493817142857
FDV02,OUT035,2644.477842708334
FDN09,OUT046,3945.432567213116
NCM55,OUT027,5329.314724444444
FDN23,OUT018,2232.847021848739
FDY31,OUT010,346.89728372093043
FDW03,OUT010,219.2185209302325
FDD14,OUT046,3384.108064242422
FDV23,OUT017,2142.7435709401707
DRI03,OUT045,2552.005235185186
FDN13,OUT035,1573.070625806452
FDF45,OUT027,1378.2631852760737
FDU46,OUT035,1435.9121343749998
FDB57,OUT049,3643.5197259842525
FDV12,OUT049,1879.2570116129025
FDQ58,OUT013,2649.1102324324333
NCA18,OUT017,1922.1493817142857
FDH52,OUT049,796.6402682539683
FDM24,OUT018,2232.847021848739
NCP43,OUT027,5329.314724444444
NCO18,OUT019,425.93559145299173
FDM32,OUT017,1284.789766871166
NCL07,OUT017,583.8145788617887
FDK03,OUT013,4034.3003068965513
FDP59,OUT017,1879.2570116129025
FDQ24,OUT049,4433.304032653061
FDQ16,OUT018,1372.688490740741
FDU44,OUT013,2644.477842708334
FDH28,OUT010,92.67548155339803
FDV28,OUT019,92.67548155339803
FDM22,OUT045,935.0323883040934
FDR56,OUT046,3130.004904950495
FDV39,OUT049,2752.970934653465
FDU37,OUT019,165.91858165137612
FDQ11,OUT010,584.7577647727277
FDX02,OUT045,4340.218358415843
NCS42,OUT018,1202.6567333333328
FDY57,OUT027,2517.882088484848
FDB21,OUT049,3454.0625591549287
FDE28,OUT017,3737.295775182482
FDQ55,OUT017,1922.1493817142857
FDA48,OUT049,3454.0625591549287
FDZ19,OUT045,2778.5893175257734
NCC43,OUT045,4034.3003068965513
NCV18,OUT046,1458.4550080536915
NCA42,OUT018,2232.847021848739
FDY45,OUT046,4433.304032653061
NCC30,OUT045,2778.5893175257734
FDM57,OUT013,1458.4550080536915
FDL09,OUT010,425.93559145299173
FDB09,OUT027,3242.062071532847
FDT44,OUT035,2142.7435709401707
NCT06,OUT027,4117.317712631579
FDX26,OUT049,3384.108064242422
FDK32,OUT013,3053.0998777777772
DRA12,OUT046,2309.2007980000003
FDO46,OUT010,482.69954262295084
FDE52,OUT013,1435.9121343749998
NCH42,OUT045,3643.5197259842525
FDV08,OUT035,677.1027476190475
FDB47,OUT018,3327.95258292683
FDC28,OUT010,281.48208181818177
FDD22,OUT046,1922.1493817142857
FDS07,OUT027,3242.062071532847
DRI13,OUT045,3945.432567213116
FDG32,OUT018,3327.95258292683
FDU14,OUT017,4433.304032653061
FDD28,OUT019,165.91858165137612
NCP41,OUT017,1682.2122382352945
FDS08,OUT049,2778.5893175257734
FDX47,OUT045,2286.413267368423
FDC53,OUT019,219.2185209302325
FDQ19,OUT035,3945.432567213116
FDL14,OUT045,2286.413267368423
FDM33,OUT019,584.7577647727277
FDA51,OUT045,1827.8328454545453
FDZ27,OUT018,713.858654545455
FDT04,OUT046,677.1027476190475
DRC13,OUT049,2243.6695967213113
FDR16,OUT027,5329.314724444444
FDQ03,OUT027,6280.890879999996
FDE38,OUT035,2286.413267368423
DRH23,OUT027,1378.2631852760737
FDT11,OUT019,482.69954262295084
FDD09,OUT035,2552.005235185186
FDR40,OUT045,1435.9121343749998
FDX07,OUT017,3384.108064242422
FDR07,OUT035,1573.070625806452
FDA51,OUT017,1922.1493817142857
FDT59,OUT019,584.7577647727277
FDF20,OUT017,3130.004904950495
FDR13,OUT045,1827.8328454545453
FDY26,OUT049,3945.432567213116
FDW04,OUT017,1987.251048648648
FDK52,OUT017,3737.295775182482
FDN60,OUT049,2644.477842708334
FDM09,OUT019,425.93559145299173
FDP46,OUT049,1202.6567333333328
FDB50,OUT019,165.91858165137612
NCQ29,OUT049,4034.3003068965513
FDP16,OUT027,6280.890879999996
FDX33,OUT018,2232.847021848739
FDP07,OUT010,482.69954262295084
FDN22,OUT046,4034.3003068965513
FDF39,OUT049,4034.3003068965513
FDS21,OUT017,935.0323883040934
NCM42,OUT013,1682.2122382352945
FDK50,OUT019,425.93559145299173
DRF13,OUT027,4117.317712631579
FDH35,OUT018,2232.847021848739
FDP60,OUT018,1372.688490740741
DRJ49,OUT027,3242.062071532847
NCT42,OUT019,346.89728372093043
FDE38,OUT049,2286.413267368423
FDI04,OUT049,3130.004904950495
NCH54,OUT045,2644.477842708334
FDT56,OUT049,796.6402682539683
DRD15,OUT018,3327.95258292683
FDV58,OUT013,2893.8398258992793
FDP21,OUT049,3391.5912527272726
FDH05,OUT013,3454.0625591549287
FDR10,OUT027,4117.317712631579
NCP06,OUT045,2453.7477006993
FDF33,OUT049,1649.2997859999994
DRK37,OUT013,2893.8398258992793
DRH49,OUT045,1284.789766871166
FDT58,OUT013,2286.413267368423
FDD41,OUT018,1372.688490740741
FDP40,OUT018,1372.688490740741
FDM51,OUT027,2517.882088484848
FDO45,OUT010,219.2185209302325
FDW33,OUT010,219.2185209302325
FDY24,OUT045,935.0323883040934
FDB10,OUT010,584.7577647727277
FDM40,OUT035,2309.2007980000003
NCI06,OUT017,3384.108064242422
FDW12,OUT019,346.89728372093043
FDX48,OUT027,4117.317712631579
NCW05,OUT027,2517.882088484848
FDX27,OUT017,1461.8437959999992
DRM37,OUT045,3130.004904950495
FDA38,OUT045,3643.5197259842525
FDR36,OUT046,677.1027476190475
FDZ45,OUT046,3130.004904950495
FDG05,OUT017,2286.413267368423
FDK28,OUT013,4433.304032653061
FDV47,OUT045,1284.789766871166
FDN21,OUT045,2453.7477006993
FDP20,OUT027,3242.062071532847
FDI35,OUT045,3384.108064242422
DRY23,OUT013,507.04640366972467
FDA56,OUT017,2243.6695967213113
FDB09,OUT013,1987.251048648648
NCO26,OUT027,3242.062071532847
FDQ49,OUT018,2232.847021848739
FDI52,OUT027,3242.062071532847
FDZ44,OUT027,3242.062071532847
FDZ09,OUT018,2232.847021848739
FDY03,OUT049,1922.1493817142857
NCG42,OUT017,1987.251048648648
DRI13,OUT027,5329.314724444444
FDQ32,OUT013,1987.251048648648
FDW16,OUT035,1458.4550080536915
FDU27,OUT046,798.2176035398231
FDR28,OUT010,425.93559145299173
FDQ49,OUT010,346.89728372093043
FDS37,OUT046,1922.1493817142857
FDW26,OUT018,3327.95258292683
FDX12,OUT018,3327.95258292683
NCP06,OUT013,2453.7477006993
FDW45,OUT010,346.89728372093043
NCN30,OUT049,1682.2122382352945
FDN24,OUT049,796.6402682539683
NCL41,OUT027,1378.2631852760737
FDR02,OUT019,281.48208181818177
FDD09,OUT010,425.93559145299173
FDS33,OUT010,219.2185209302325
FDU22,OUT045,1827.8328454545453
FDI53,OUT013,2503.5013364485985
DRH01,OUT049,2778.5893175257734
FDX32,OUT013,2309.2007980000003
NCP30,OUT018,507.04640366972467
FDB60,OUT045,3391.5912527272726
FDB14,OUT049,1202.6567333333328
NCP02,OUT035,935.0323883040934
FDJ10,OUT017,2309.2007980000003
FDG34,OUT046,1682.2122382352945
NCB18,OUT017,1458.4550080536915
FDM16,OUT049,1103.1862133333336
FDW25,OUT018,1202.6567333333328
FDB35,OUT010,219.2185209302325
DRN11,OUT013,2309.2007980000003
FDF41,OUT019,584.7577647727277
FDH16,OUT045,1435.9121343749998
NCQ50,OUT018,3327.95258292683
DRH23,OUT018,796.6402682539683
DRJ37,OUT013,2286.413267368423
DRJ24,OUT027,5329.314724444444
FDY16,OUT035,3384.108064242422
FDQ27,OUT045,1879.2570116129025
FDZ33,OUT045,2503.5013364485985
FDF29,OUT045,1827.8328454545453
FDA08,OUT049,2286.413267368423
FDG31,OUT046,1103.1862133333336
FDE34,OUT019,482.69954262295084
NCR30,OUT027,1378.2631852760737
FDV33,OUT035,4034.3003068965513
DRZ24,OUT018,1752.2524400000002
NCL54,OUT035,2552.005235185186
FDR12,OUT049,2778.5893175257734
NCC54,OUT046,3454.0625591549287
DRN59,OUT013,798.2176035398231
FDX50,OUT019,281.48208181818177
FDV31,OUT027,5329.314724444444
NCA29,OUT027,4117.317712631579
FDW60,OUT049,3259.5620849056613
FDX08,OUT017,3384.108064242422
DRD49,OUT013,3454.0625591549287
FDD33,OUT046,3454.0625591549287
FDW35,OUT013,507.04640366972467
FDJ36,OUT017,1879.2570116129025
FDV51,OUT035,2644.477842708334
FDW36,OUT046,1649.2997859999994
FDH35,OUT046,2453.7477006993
NCS30,OUT027,3242.062071532847
FDN49,OUT017,677.1027476190475
FDL08,OUT018,3327.95258292683
FDI09,OUT013,3454.0625591549287
FDP19,OUT018,1752.2524400000002
FDU21,OUT010,92.67548155339803
NCP41,OUT045,1682.2122382352945
FDY10,OUT013,1922.1493817142857
FDP12,OUT018,507.04640366972467
NCN26,OUT049,1922.1493817142857
FDK44,OUT013,3259.5620849056613
FDC28,OUT049,1461.8437959999992
FDJ41,OUT027,6280.890879999996
NCT29,OUT035,1987.251048648648
NCH42,OUT019,584.7577647727277
FDU60,OUT018,2232.847021848739
FDS02,OUT045,3391.5912527272726
FDC51,OUT046,2243.6695967213113
FDU03,OUT013,3384.108064242422
FDX39,OUT045,4340.218358415843
NCY05,OUT010,92.67548155339803
NCL06,OUT027,6280.890879999996
FDD32,OUT035,1284.789766871166
NCN41,OUT045,1827.8328454545453
NCX53,OUT049,2309.2007980000003
FDU57,OUT019,346.89728372093043
FDQ23,OUT046,1573.070625806452
FDQ52,OUT045,4433.304032653061
FDC14,OUT045,677.1027476190475
FDY09,OUT035,2778.5893175257734
FDQ28,OUT045,2644.477842708334
FDV25,OUT046,4340.218358415843
FDJ07,OUT035,1922.1493817142857
DRB25,OUT049,1573.070625806452
FDK52,OUT019,584.7577647727277
FDY52,OUT027,1378.2631852760737
FDB28,OUT046,3391.5912527272726
FDT36,OUT035,583.8145788617887
FDV25,OUT017,4340.218358415843
NCN07,OUT027,3242.062071532847
FDC57,OUT017,2939.3484761904747
FDQ03,OUT018,3327.95258292683
FDU23,OUT017,3053.0998777777772
NCX41,OUT035,3945.432567213116
NCD06,OUT035,798.2176035398231
FDW08,OUT045,1461.8437959999992
NCU29,OUT017,2649.1102324324333
NCE06,OUT013,2503.5013364485985
FDV52,OUT010,281.48208181818177
FDB02,OUT017,3259.5620849056613
NCR18,OUT045,677.1027476190475
FDK16,OUT049,1573.070625806452
NCQ29,OUT010,584.7577647727277
FDZ01,OUT019,219.2185209302325
FDW27,OUT035,2503.5013364485985
FDD17,OUT018,3327.95258292683
FDW39,OUT013,2552.005235185186
DRH59,OUT045,1103.1862133333336
FDS52,OUT013,1573.070625806452
FDU40,OUT027,5329.314724444444
NCF54,OUT013,2778.5893175257734
FDH46,OUT045,1682.2122382352945
NCP14,OUT049,1879.2570116129025
FDH50,OUT049,3384.108064242422
DRF15,OUT010,346.89728372093043
FDV27,OUT027,2517.882088484848
NCJ06,OUT049,2243.6695967213113
FDN02,OUT018,3327.95258292683
FDQ51,OUT049,798.2176035398231
FDQ07,OUT017,3737.295775182482
FDS45,OUT049,1682.2122382352945
NCJ06,OUT045,1827.8328454545453
FDD36,OUT035,1922.1493817142857
FDY25,OUT045,3384.108064242422
FDU52,OUT046,2286.413267368423
DRK47,OUT017,3737.295775182482
NCL30,OUT017,1987.251048648648
FDN22,OUT035,4034.3003068965513
NCF30,OUT027,3242.062071532847
FDK03,OUT035,4034.3003068965513
FDT45,OUT017,935.0323883040934
NCC54,OUT027,6280.890879999996
FDP08,OUT018,2893.8398258992793
FDU44,OUT046,2644.477842708334
DRG39,OUT035,935.0323883040934
