Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDO27,OUT035,1443.6547163566133
DRL23,OUT027,2034.1564908905702
FDS28,OUT046,1173.504240610994
FDX24,OUT013,1138.1655459782723
FDZ02,OUT035,821.9141969582676
FDL46,OUT045,2201.564326792923
FDS60,OUT027,3716.337877914458
NCO06,OUT017,158.41569061058613
FDO16,OUT035,1786.3802597219676
FDC60,OUT049,1043.6973493270737
FDA48,OUT018,6489.652113590297
FDZ36,OUT027,6056.431122478133
FDK27,OUT045,2140.8156890226487
FDW23,OUT018,576.2754269226049
FDM14,OUT018,1420.4444909724173
FDM14,OUT013,1658.2346599022178
FDW60,OUT018,5962.729504211574
FDE21,OUT013,1749.5729442291502
NCM42,OUT035,1500.7063197791183
FDY59,OUT010,476.25793804306704
DRI49,OUT049,1163.855442009989
FDT28,OUT019,489.24137624789995
FDQ22,OUT018,746.6284813830594
FDR60,OUT049,1102.0739730205946
FDC50,OUT019,99.40388474418883
FDV24,OUT013,1330.977358264588
DRF48,OUT010,-2197.2443903692138
FDQ47,OUT046,1296.9731962083156
DRN36,OUT049,3254.876003641919
NCY06,OUT035,2183.316578508714
FDE52,OUT035,2390.1404490785894
NCB54,OUT045,489.526788210174
NCF31,OUT035,2838.9553697992174
FDJ08,OUT027,5223.653016012292
NCC07,OUT017,1435.3540090817955
NCD19,OUT027,1367.7195825209697
FDL46,OUT049,2228.8861568115694
FDM20,OUT045,1385.3870862370304
NCI06,OUT010,331.77195543453047
DRM11,OUT035,4510.321554866225
NCH07,OUT018,2855.785163361002
FDS23,OUT013,1980.231072098911
FDO49,OUT018,523.2120767096321
FDS35,OUT049,1563.0236908140773
DRK39,OUT045,1747.9533961527673
DRI39,OUT049,1010.1003420285734
FDV04,OUT017,1331.268890112983
NCN14,OUT035,3261.559737297615
FDH08,OUT013,2958.6768043584248
FDS20,OUT046,2176.3781536249226
FDV40,OUT049,885.7272800952364
FDZ48,OUT010,308.1186362029369
FDS24,OUT027,3901.269979856404
FDK44,OUT049,1617.5025963898947
FDS48,OUT045,2923.398180992452
FDK26,OUT010,-1047.6181013038718
FDD23,OUT045,264.0974847543812
NCH54,OUT017,1175.3154923711336
NCP14,OUT010,765.1610774408706
FDM60,OUT010,194.1626279645399
FDV24,OUT017,2862.611132759374
FDH08,OUT018,2798.8910831594585
FDS12,OUT027,5264.10933373546
FDR39,OUT027,4820.23020673401
FDP12,OUT027,1414.5461393280254
DRF60,OUT027,7223.852451486048
FDC09,OUT035,1566.6798444908432
FDF50,OUT018,5268.722916752394
FDG28,OUT035,6059.0880586979365
NCE19,OUT017,627.271176529865
NCM53,OUT010,1148.8526876399258
NCN18,OUT049,813.7922845540193
FDF32,OUT035,3346.6116958070247
FDF11,OUT013,5486.306331396637
DRI59,OUT049,4194.265078451989
NCG54,OUT035,726.0404828349489
FDM44,OUT046,952.1222528623028
FDT57,OUT018,2976.6310087865363
FDV24,OUT046,1689.760402452045
FDI50,OUT019,496.67289568024853
FDS09,OUT035,256.7134835072901
NCC31,OUT027,2554.396694758102
FDQ07,OUT019,979.918640544951
FDC22,OUT017,2854.1285963924224
FDZ56,OUT046,2602.55742149056
FDZ40,OUT019,-45.33072106898553
FDS46,OUT027,2638.338504092523
DRD24,OUT045,1115.8410660463169
FDV45,OUT017,2841.035317455145
FDL26,OUT045,2660.7624262587474
FDA56,OUT018,1722.600593028815
FDN27,OUT046,1137.8814651610696
FDM20,OUT049,6283.957717832633
FDO16,OUT017,3859.7102507994646
FDL03,OUT035,3003.4530429572815
FDE58,OUT046,3654.910940959854
FDI02,OUT027,3496.578621556331
NCC55,OUT019,-17.157852455838384
FDR03,OUT018,5952.373543801208
FDB14,OUT017,1269.1615262800658
FDR45,OUT013,3465.4061273812285
NCN07,OUT017,2828.91668830506
FDM51,OUT019,379.48327482194395
FDT52,OUT027,6533.99770290692
FDL26,OUT046,3301.915259011804
NCZ42,OUT046,4906.250950744647
DRI47,OUT019,1665.0736696603803
FDW40,OUT013,3934.3726064184657
FDN34,OUT046,3680.9390430862168
FDS01,OUT035,5231.101864693338
NCG55,OUT045,3277.7285608273155
FDC11,OUT035,310.7100489114788
FDX35,OUT018,1560.838664276013
NCB06,OUT046,2807.8110962181663
FDR09,OUT019,803.4859328026128
FDC53,OUT017,1260.0085210419993
FDY45,OUT013,6682.358917203082
FDA22,OUT010,329.19504710827704
FDE02,OUT035,2714.893818740055
FDW21,OUT045,4037.574964673122
FDV34,OUT046,1158.401112967658
FDS59,OUT049,1751.6350542999883
NCW17,OUT017,2107.9536692518072
NCK54,OUT046,578.8104128687406
FDG17,OUT019,629.098522866857
FDG35,OUT017,5058.545125699658
FDD08,OUT010,2137.1421279477777
NCO07,OUT017,4479.736291258258
FDJ10,OUT010,1365.6284410952774
FDW36,OUT017,1395.3786899669267
FDW21,OUT010,-100.88579655998534
FDY19,OUT017,1353.0377184715862
DRE03,OUT013,-40.457163064408924
NCC55,OUT049,484.4232533896006
FDH52,OUT010,206.7722763095729
FDO09,OUT017,3401.046507582864
FDU43,OUT045,3819.1062462358714
FDX09,OUT010,178.76395251967946
FDH40,OUT019,482.2989691179348
FDW58,OUT017,2090.8137005554245
FDC47,OUT017,4551.7830977418835
NCR41,OUT035,1240.135142302067
DRG49,OUT035,5616.706617027352
FDC52,OUT027,2512.6993490445866
FDY13,OUT046,840.5847520881885
FDY35,OUT013,1727.981039609438
FDI35,OUT017,4693.314277478084
NCU18,OUT049,2643.823188926547
FDY33,OUT018,1178.6026685860786
FDC15,OUT027,3248.7320594996295
FDU01,OUT049,4743.770687876376
NCU42,OUT046,4135.90577985646
NCV29,OUT018,2622.481333014333
NCY30,OUT017,4156.485831546371
FDQ46,OUT049,1739.0672731556567
FDG58,OUT027,4031.3407094293857
FDK33,OUT017,4148.210074262463
NCD07,OUT045,3241.115178945853
NCX29,OUT027,2785.592922887501
NCT42,OUT013,1722.4610511064268
DRN59,OUT035,-329.24919699396696
FDI44,OUT035,2098.5890665117677
FDA45,OUT049,2423.8938115832025
FDP31,OUT045,1113.6437676993805
FDY01,OUT046,1463.5056960528545
FDT09,OUT018,2353.393260803236
DRH03,OUT027,847.0367581923576
FDA36,OUT018,1194.7391223871261
NCF31,OUT017,2840.9357368298924
FDG14,OUT049,2594.798886873839
FDG28,OUT027,3262.155127998183
FDU14,OUT049,5169.357831086408
FDY47,OUT019,304.39204413471333
FDI56,OUT049,2937.1778203947224
DRD01,OUT013,786.1472347858494
FDM22,OUT046,963.6627239030342
FDH33,OUT013,569.3072254434472
DRZ24,OUT013,3135.757366800506
NCQ38,OUT046,3364.0586267575286
FDO16,OUT027,2084.54166193602
FDU07,OUT027,5586.293207240053
NCB07,OUT013,3146.3589381261827
FDU48,OUT045,8.725550129493406
NCM43,OUT045,2595.8902896083973
FDR31,OUT010,214.23231467699404
DRK49,OUT018,627.1606395865722
NCI30,OUT010,3088.281055549037
DRD60,OUT017,3656.452027952025
NCG19,OUT046,1526.7922399916183
FDH12,OUT035,668.2529873083561
FDM32,OUT035,1193.9267510077711
FDM27,OUT035,4267.638133417387
NCU53,OUT027,4841.57805104249
NCQ18,OUT046,2043.1772641782868
FDS10,OUT013,1976.3239106767226
FDB33,OUT027,4130.375853381596
FDI12,OUT013,2202.222130820506
NCW42,OUT013,4053.197086348984
NCC06,OUT018,1400.751195777988
FDW02,OUT017,2101.7022322750117
NCD43,OUT017,2021.639210846355
FDM57,OUT018,1331.2029624363267
FDA58,OUT017,2724.065583501969
FDK56,OUT046,2833.1909006709675
FDP52,OUT045,5037.4358674996865
FDW20,OUT018,1047.247023690255
FDS52,OUT049,431.47490031738056
NCT29,OUT018,1543.771032448785
NCL54,OUT013,2985.8467483621666
FDC05,OUT045,4292.544175952875
FDF34,OUT035,2088.6449624370166
FDP03,OUT027,1277.9715794084295
FDD32,OUT010,142.27790931511444
FDZ10,OUT045,2899.1352196139437
FDZ40,OUT035,942.4190451192206
FDD51,OUT018,582.9188230718871
NCY30,OUT019,1102.9915643234315
FDP58,OUT017,2610.855864014704
FDV49,OUT017,6320.313904340172
FDY24,OUT019,-354.9539507411239
NCO55,OUT017,1457.5582181858042
FDR13,OUT017,3386.501954860931
FDS51,OUT017,1630.02138974647
FDP26,OUT045,1835.7609566534318
NCB54,OUT027,3490.938631946081
FDF32,OUT017,3268.0998076041133
FDN31,OUT018,1927.2947826137706
DRM48,OUT017,328.92402289059686
FDN20,OUT049,2851.210737120976
DRL01,OUT046,3329.3201999943303
FDV56,OUT049,1907.4462425603433
DRH13,OUT027,1768.260352762246
FDA03,OUT017,2238.9473484739915
FDF47,OUT027,5557.791363326563
FDX32,OUT046,1929.0076951401668
FDX57,OUT049,-736.6317456555216
NCA30,OUT045,2723.462017097331
FDO49,OUT013,466.71955297515086
FDL04,OUT019,154.7604286841101
DRM48,OUT035,1329.9913284641189
FDR16,OUT013,5473.7421345274315
NCC19,OUT018,3083.9835957669284
NCE42,OUT045,1711.5071122440063
FDY24,OUT017,940.1336784190598
FDH19,OUT049,2824.517981416615
FDJ46,OUT013,2104.858878241339
FDN45,OUT010,526.0914073850353
FDY08,OUT035,1646.7733598441268
FDZ37,OUT035,1304.5390817923826
NCT30,OUT045,640.729945584426
DRY23,OUT018,77.84645823063225
NCZ30,OUT018,1229.8724400228266
FDC44,OUT018,1709.3395179679142
FDB45,OUT035,1566.490404200343
FDY04,OUT013,622.1813161350424
FDM27,OUT046,3132.6850496403717
FDZ43,OUT017,5396.69174753729
FDT39,OUT019,148.89342503983994
NCC06,OUT019,-44.39861027447512
FDL15,OUT027,5457.906748132794
FDL57,OUT017,7311.502630974708
FDU08,OUT046,705.9161337434198
FDK40,OUT017,3698.031173230094
FDQ12,OUT010,1281.4756534755684
FDS48,OUT017,2764.095490637295
FDP09,OUT045,4295.856726120046
FDW21,OUT049,932.3176191101182
FDY25,OUT035,4370.056995283845
DRE13,OUT017,840.9858980243172
FDV43,OUT019,23.777281195853824
FDD22,OUT045,1842.5709295395081
FDM46,OUT019,586.8213346959042
NCO30,OUT010,749.5839291256523
FDM25,OUT046,2012.0114263652404
NCN41,OUT049,2596.6737451371855
FDU24,OUT045,1345.1391245384766
FDZ50,OUT046,3019.1799021672814
FDP45,OUT013,4880.957380724182
NCM54,OUT045,1329.230102032489
FDW10,OUT019,1067.4740127406242
FDP20,OUT017,2099.873210757808
FDK32,OUT046,2847.264995485504
FDN52,OUT049,352.4403803282347
FDM58,OUT045,1809.3020797402664
FDZ46,OUT027,2228.5040709787827
NCA18,OUT018,1816.054747818042
FDD35,OUT046,3276.0905270581484
NCK31,OUT035,19.730239840069547
FDI40,OUT027,3092.4960591922836
FDT50,OUT019,1288.2277686602715
NCT06,OUT046,3416.5319499482207
FDT31,OUT035,3363.5653520649125
FDT45,OUT049,1301.3175503875057
FDT13,OUT045,2580.2654983632983
FDO50,OUT045,1995.843819382706
NCU18,OUT010,448.90601631792276
NCR54,OUT049,4436.274339222278
NCO18,OUT018,3135.287418268704
FDU09,OUT045,1672.2883097073186
FDT13,OUT018,3694.133239979819
FDE09,OUT046,782.6143223254677
NCK53,OUT019,-294.2076931596544
FDG45,OUT049,4317.516694165806
DRH15,OUT035,659.62362458909
FDO21,OUT019,1136.9767815530388
FDD14,OUT027,5736.83681478372
FDC09,OUT046,1130.3382536044762
FDH45,OUT027,772.399876036775
FDV32,OUT046,1260.240711029774
FDG12,OUT035,2222.9328813922743
FDS32,OUT013,3089.478045030949
NCL55,OUT018,2880.8522175268704
DRE01,OUT035,8276.828872621982
DRE15,OUT049,1489.4947691727502
NCL42,OUT045,3290.2093575445188
FDP31,OUT013,1464.9301572262466
FDN33,OUT018,-171.02220809024598
FDZ59,OUT046,2819.888105279749
FDE45,OUT010,-630.0664786431643
FDJ07,OUT013,1963.1226659990873
FDQ45,OUT018,1530.6993962652493
FDM33,OUT027,2700.8055961011846
FDO15,OUT010,115.88010246697687
FDM46,OUT013,1517.5538253612617
FDR03,OUT045,4293.66119543523
FDY49,OUT018,385.7440304498837
FDQ60,OUT045,1824.3570230605965
FDW10,OUT049,1515.5265782325387
FDO51,OUT049,-1.3286863394207238
FDJ40,OUT018,1262.2717771701148
FDS20,OUT018,1902.9111665491043
FDU45,OUT013,2949.0972072001086
FDV02,OUT035,1746.7624096563034
FDN09,OUT046,4229.79574524847
NCM55,OUT027,5348.830995164705
FDN23,OUT018,1516.4451142533426
FDY31,OUT010,326.01604944534324
FDW03,OUT010,-152.08307547765747
FDD14,OUT046,4796.403723749095
FDV23,OUT017,1245.0574706332322
DRI03,OUT045,898.2130994199194
FDN13,OUT035,238.98143298535499
FDF45,OUT027,3117.211947208646
FDU46,OUT035,1716.5498732688532
FDB57,OUT049,3905.5885521564587
FDV12,OUT049,1762.5549620771953
FDQ58,OUT013,481.9763562180258
NCA18,OUT017,978.7198234971777
FDH52,OUT049,1074.7936582558814
FDM24,OUT018,2047.8202357251541
NCP43,OUT027,2714.06784253432
NCO18,OUT019,367.4953957229526
FDM32,OUT017,1201.9399366188602
NCL07,OUT017,-37.31266016584679
FDK03,OUT013,3611.6301009737213
FDP59,OUT017,4331.430052390711
FDQ24,OUT049,5740.029862955622
FDQ16,OUT018,1554.431615357747
FDU44,OUT013,3928.652755765874
FDH28,OUT010,193.67495556147108
FDV28,OUT019,-0.3436547711608353
FDM22,OUT045,763.8751024656635
FDR56,OUT046,2479.68661351233
FDV39,OUT049,4036.7961421125406
FDU37,OUT019,100.06807671556503
FDQ11,OUT010,-2154.1130103291744
FDX02,OUT045,4248.240328294848
NCS42,OUT018,1134.5467331245884
FDY57,OUT027,1917.3214921012702
FDB21,OUT049,2509.0390702292393
FDE28,OUT017,3228.3007184911253
FDQ55,OUT017,2158.8707223931215
FDA48,OUT049,4587.0405206373625
FDZ19,OUT045,4600.492008012096
NCC43,OUT045,2960.2449491190373
NCV18,OUT046,1878.372833159325
NCA42,OUT018,4143.634931528243
FDY45,OUT046,4413.607664839656
NCC30,OUT045,3628.802025268308
FDM57,OUT013,985.9689033025467
FDL09,OUT010,-21.33409560626217
FDB09,OUT027,2547.870898622885
FDT44,OUT035,1677.180494504063
NCT06,OUT027,3340.0482851670276
FDX26,OUT049,2604.3944288072007
FDK32,OUT013,3257.8655808632634
DRA12,OUT046,2517.121478237386
FDO46,OUT010,-160.96941415753253
FDE52,OUT013,2074.122491919539
NCH42,OUT045,2329.0284009384072
FDV08,OUT035,913.8000538939231
FDB47,OUT018,3181.9496729151633
FDC28,OUT010,248.2303089785828
FDD22,OUT046,1575.05382419523
FDS07,OUT027,3869.526963505929
DRI13,OUT045,1480.948000257357
FDG32,OUT018,3112.4769059579644
FDU14,OUT017,3907.003554050615
FDD28,OUT019,442.795387757501
NCP41,OUT017,2450.997973850641
FDS08,OUT049,798.9813453911883
FDX47,OUT045,2484.111492321053
FDC53,OUT019,557.1172993623378
FDQ19,OUT035,3177.6299595504397
FDL14,OUT045,3790.0404714013193
FDM33,OUT019,511.2544471626866
FDA51,OUT045,1991.4393122808451
FDZ27,OUT018,404.79710983768797
FDT04,OUT046,870.6018042006596
DRC13,OUT049,2464.004399970652
FDR16,OUT027,3974.8711459621913
FDQ03,OUT027,7003.092788234474
FDE38,OUT035,1686.8615439682603
DRH23,OUT027,1502.2149840653042
FDT11,OUT019,29.913253862404524
FDD09,OUT035,2341.8644233410587
FDR40,OUT045,649.3630207531694
FDX07,OUT017,3465.368291922105
FDR07,OUT035,1113.0566140498677
FDA51,OUT017,1848.661947470797
FDT59,OUT019,-53.25158305051101
FDF20,OUT017,1410.963389775408
FDR13,OUT045,890.8170197949365
FDY26,OUT049,7171.325172930998
FDW04,OUT017,2436.250761148716
FDK52,OUT017,4062.0607871702073
FDN60,OUT049,3757.474329247618
FDM09,OUT019,657.0200680261728
FDP46,OUT049,1269.794261773846
FDB50,OUT019,-349.77121308650715
NCQ29,OUT049,1803.0003294749158
FDP16,OUT027,8988.561268433708
FDX33,OUT018,861.3364035506047
FDP07,OUT010,1127.121025677398
FDN22,OUT046,4154.02115319274
FDF39,OUT049,3716.752101255311
FDS21,OUT017,520.771145032521
NCM42,OUT013,829.0373613703514
FDK50,OUT019,554.8344203719258
DRF13,OUT027,1907.2985135827523
FDH35,OUT018,718.7283593211149
FDP60,OUT018,1337.1451474723633
DRJ49,OUT027,4028.7304007398097
NCT42,OUT019,447.7688721796038
FDE38,OUT049,2486.090399080813
FDI04,OUT049,3032.5156415801816
NCH54,OUT045,3594.908609490409
FDT56,OUT049,932.5771226839677
DRD15,OUT018,1896.6024075522823
FDV58,OUT013,647.2301614145839
FDP21,OUT049,4507.901640319241
FDH05,OUT013,1720.6090605863333
FDR10,OUT027,3564.1498942524895
NCP06,OUT045,1050.4123762773954
FDF33,OUT049,1991.773403860575
DRK37,OUT013,2464.0508532602657
DRH49,OUT045,1715.7934466067588
FDT58,OUT013,3564.8564033201383
FDD41,OUT018,1437.362575643786
FDP40,OUT018,846.8765837573206
FDM51,OUT027,2959.667663641819
FDO45,OUT010,-293.6293136474147
FDW33,OUT010,824.1427338070929
FDY24,OUT045,1279.4899678113497
FDB10,OUT010,-322.3628809372918
FDM40,OUT035,4705.559840048557
NCI06,OUT017,5317.542308617692
FDW12,OUT019,91.33419019425742
FDX48,OUT027,4090.9708249946902
NCW05,OUT027,2265.771445890166
FDX27,OUT017,732.6749844719064
DRM37,OUT045,4385.472929186538
FDA38,OUT045,2280.160815102635
FDR36,OUT046,76.85916831661952
FDZ45,OUT046,2890.4850566109913
FDG05,OUT017,2836.323201346082
FDK28,OUT013,3471.8118269717916
FDV47,OUT045,1277.7038414589185
FDN21,OUT045,2268.854970728822
FDP20,OUT027,3018.8777336297517
FDI35,OUT045,4490.291093893282
DRY23,OUT013,-521.9135279866082
FDA56,OUT017,1572.0996014682948
FDB09,OUT013,2006.4465122051186
NCO26,OUT027,2191.81880364758
FDQ49,OUT018,639.4813344633202
FDI52,OUT027,2586.3206895642484
FDZ44,OUT027,2614.964148006783
FDZ09,OUT018,2019.5502872071618
FDY03,OUT049,1276.5209931585082
NCG42,OUT017,4416.599456459066
DRI13,OUT027,5843.841942934918
FDQ32,OUT013,911.6739077121366
FDW16,OUT035,1338.2392077509974
FDU27,OUT046,999.6302676465916
FDR28,OUT010,-534.6321846344608
FDQ49,OUT010,688.5672906271867
FDS37,OUT046,1998.410463925918
FDW26,OUT018,2249.459124378055
FDX12,OUT018,2911.013068769467
NCP06,OUT013,1549.9192351008714
FDW45,OUT010,214.49069877528623
NCN30,OUT049,2211.51503679592
FDN24,OUT049,1377.5651946533774
NCL41,OUT027,1487.7505781087546
FDR02,OUT019,295.05881007009276
FDD09,OUT010,1896.0990591348877
FDS33,OUT010,-36.935438509145165
FDU22,OUT045,2420.2328222173523
FDI53,OUT013,1676.6839307774687
DRH01,OUT049,1916.2372909924757
FDX32,OUT013,2112.154874476863
NCP30,OUT018,494.2721568855428
FDB60,OUT045,2545.4768499910497
FDB14,OUT049,1806.2859354957864
NCP02,OUT035,811.6372894144799
FDJ10,OUT017,1118.9248781745405
FDG34,OUT046,1877.5453177759227
NCB18,OUT017,1243.7483975604587
FDM16,OUT049,970.8520235249657
FDW25,OUT018,1630.0519678875378
FDB35,OUT010,67.44680468372142
DRN11,OUT013,2851.943715949375
FDF41,OUT019,1358.0440475739815
FDH16,OUT045,482.0705401300069
NCQ50,OUT018,2598.732102792363
DRH23,OUT018,912.8583093381088
DRJ37,OUT013,1344.5330722268993
DRJ24,OUT027,7343.547555963082
FDY16,OUT035,6564.674345824289
FDQ27,OUT045,2513.7099934151242
FDZ33,OUT045,1027.2478662336887
FDF29,OUT045,1923.675687684254
FDA08,OUT049,2122.743681183652
FDG31,OUT046,953.1141675140524
FDE34,OUT019,-435.50367041142806
NCR30,OUT027,1392.5640097014027
FDV33,OUT035,3802.754841736644
DRZ24,OUT018,1147.4256255170596
NCL54,OUT035,600.6096479583568
FDR12,OUT049,2216.4162676943674
NCC54,OUT046,6000.994375293925
DRN59,OUT013,-4.5386572162251975
FDX50,OUT019,86.57923537385183
FDV31,OUT027,6901.007204509867
NCA29,OUT027,5925.327524293262
FDW60,OUT049,2008.1873583199551
FDX08,OUT017,5977.003134809748
DRD49,OUT013,6810.248740342492
FDD33,OUT046,1669.5492832504633
FDW35,OUT013,913.4652221487149
FDJ36,OUT017,1906.4913158024492
FDV51,OUT035,4770.570357704604
FDW36,OUT046,1446.414043623069
FDH35,OUT046,1589.9446213824801
NCS30,OUT027,1813.8407408464675
FDN49,OUT017,568.7536861432811
FDL08,OUT018,3315.357718678145
FDI09,OUT013,4029.7080953653704
FDP19,OUT018,1621.6624454877206
FDU21,OUT010,360.00392075627997
NCP41,OUT045,2347.0753318181605
FDY10,OUT013,2259.4128528133974
FDP12,OUT018,365.1149573250385
NCN26,OUT049,2445.0697084804233
FDK44,OUT013,4009.008088113148
FDC28,OUT049,1176.424357719526
FDJ41,OUT027,4390.871330410796
NCT29,OUT035,1291.9826273316949
NCH42,OUT019,8.612759621786267
FDU60,OUT018,1485.855391528071
FDS02,OUT045,3885.044189691233
FDC51,OUT046,1293.7636924380804
FDU03,OUT013,3344.2480287770054
FDX39,OUT045,2311.7874896708245
NCY05,OUT010,-65.55408915938058
NCL06,OUT027,3198.5528393880363
FDD32,OUT035,1556.3047645615784
NCN41,OUT045,-932.8051280858458
NCX53,OUT049,5157.784428360453
FDU57,OUT019,224.19174863168342
FDQ23,OUT046,966.7973268927333
FDQ52,OUT045,6097.442084086731
FDC14,OUT045,485.78535045068804
FDY09,OUT035,817.3948149956534
FDQ28,OUT045,2466.224865997229
FDV25,OUT046,8821.029545750709
FDJ07,OUT035,2183.185022861304
DRB25,OUT049,1981.7970672935712
FDK52,OUT019,488.29812798300986
FDY52,OUT027,1416.701425337531
FDB28,OUT046,2799.063023575441
FDT36,OUT035,1621.0317044061019
FDV25,OUT017,6281.429770733051
NCN07,OUT027,2515.345098387254
FDC57,OUT017,4145.806976566278
FDQ03,OUT018,2318.9979835350578
FDU23,OUT017,3407.99545168065
NCX41,OUT035,4353.773099065703
NCD06,OUT035,683.3693919461707
FDW08,OUT045,352.75348235633743
NCU29,OUT017,2559.164777446537
NCE06,OUT013,1643.215722703825
FDV52,OUT010,-82.31540144282233
FDB02,OUT017,3226.1625160163794
NCR18,OUT045,647.7070719784361
FDK16,OUT049,2047.2801023743925
NCQ29,OUT010,3.2328454689520414
FDZ01,OUT019,296.2278085270283
FDW27,OUT035,3902.975952007986
FDD17,OUT018,-391.139084514114
FDW39,OUT013,1398.3572633572994
DRH59,OUT045,870.3411913340985
FDS52,OUT013,114.03352286544418
FDU40,OUT027,5564.939541620725
NCF54,OUT013,4223.946695467177
FDH46,OUT045,1125.1095469884006
NCP14,OUT049,833.2115225218317
FDH50,OUT049,5895.855593378071
DRF15,OUT010,-11.020105813929932
FDV27,OUT027,1009.7375283503239
NCJ06,OUT049,2558.3824887153296
FDN02,OUT018,3803.6929816010725
FDQ51,OUT049,55.8331481173315
FDQ07,OUT017,5460.602949603024
FDS45,OUT049,1957.2437117615136
NCJ06,OUT045,1045.2432555883643
FDD36,OUT035,2183.108044225868
FDY25,OUT045,2893.9380818134823
FDU52,OUT046,3233.3218433109014
DRK47,OUT017,3873.933613123976
NCL30,OUT017,1871.721053913931
FDN22,OUT035,3083.2892087779037
NCF30,OUT027,3707.0014333825284
FDK03,OUT035,3493.999856508222
FDT45,OUT017,1298.1399928970768
NCC54,OUT027,7222.925981603613
FDP08,OUT018,2695.29299651593
FDU44,OUT046,3176.4715276655147
